date,region,transport_type,users
2021-02-08,Bern,Tram,1005
2021-02-08,Bern,Boat,1019
2021-02-08,Lausanne,Train,1033
2021-02-08,Lausanne,Bus,999
2021-02-08,Lausanne,Tram,1032
2021-02-08,Lausanne,Boat,963
2021-02-09,Zurich,Train,1042
2021-02-09,Zurich,Bus,952
2021-02-09,Zurich,Tram,983
2021-02-09,Zurich,Boat,981
2021-02-09,Geneva,Train,1036
2021-02-09,Geneva,Bus,1009
2021-02-09,Geneva,Tram,1051
2021-02-09,Geneva,Boat,966
2021-02-09,Basel,Train,1018
2021-02-09,Basel,Bus,999
2021-02-09,Basel,Tram,971
2021-02-09,Basel,Boat,955
2021-02-09,Bern,Train,980
2021-02-09,Bern,Bus,1059
2021-02-09,Bern,Tram,991
2021-02-09,Bern,Boat,1069
2021-02-09,Lausanne,Train,1054
2021-02-09,Lausanne,Bus,998
2021-02-09,Lausanne,Tram,971
2021-02-09,Lausanne,Boat,996
2021-02-10,Zurich,Train,1076
2021-02-10,Zurich,Bus,1041
2021-02-10,Zurich,Tram,986
2021-02-10,Zurich,Boat,992
2021-02-10,Geneva,Train,923
2021-02-10,Geneva,Bus,1009
2021-02-10,Geneva,Tram,1035
2021-02-10,Geneva,Boat,953
2021-02-10,Basel,Train,1062
2021-02-10,Basel,Bus,961
2021-02-10,Basel,Tram,976
2021-02-10,Basel,Boat,1032
2021-02-10,Bern,Train,955
2021-02-10,Bern,Bus,1021
2021-02-10,Bern,Tram,1034
2021-02-10,Bern,Boat,1001
2021-02-10,Lausanne,Train,1004
2021-02-10,Lausanne,Bus,1056
2021-02-10,Lausanne,Tram,1045
2021-02-10,Lausanne,Boat,940
2021-02-11,Zurich,Train,980
2021-02-11,Zurich,Bus,987
2021-02-11,Zurich,Tram,1007
2021-02-11,Zurich,Boat,978
2021-02-11,Geneva,Train,935
2021-02-11,Geneva,Bus,968
2021-02-11,Geneva,Tram,1058
2021-02-11,Geneva,Boat,950
2021-02-11,Basel,Train,921
2021-02-11,Basel,Bus,989
2021-02-11,Basel,Tram,962
2021-02-11,Basel,Boat,1013
2021-02-11,Bern,Train,1010
2021-02-11,Bern,Bus,964
2021-02-11,Bern,Tram,1010
2021-02-11,Bern,Boat,1003
2021-02-11,Lausanne,Train,1013
2021-02-11,Lausanne,Bus,999
2021-02-11,Lausanne,Tram,958
2021-02-11,Lausanne,Boat,981
2021-02-12,Zurich,Train,1028
2021-02-12,Zurich,Bus,1005
2021-02-12,Zurich,Tram,963
2021-02-12,Zurich,Boat,1087
2021-02-12,Geneva,Train,1065
2021-02-12,Geneva,Bus,996
2021-02-12,Geneva,Tram,955
2021-02-12,Geneva,Boat,1019
2021-02-12,Basel,Train,1065
2021-02-12,Basel,Bus,981
2021-02-12,Basel,Tram,1022
2021-02-12,Basel,Boat,989
2021-02-12,Bern,Train,1011
2021-02-12,Bern,Bus,966
2021-02-12,Bern,Tram,992
2021-02-12,Bern,Boat,1021
2021-02-12,Lausanne,Train,1013
2021-02-12,Lausanne,Bus,1032
2021-02-12,Lausanne,Tram,1002
2021-02-12,Lausanne,Boat,1009
2021-02-13,Zurich,Train,1007
2021-02-13,Zurich,Bus,964
2021-02-13,Zurich,Tram,993
2021-02-13,Zurich,Boat,959
2021-02-13,Geneva,Train,997
2021-02-13,Geneva,Bus,998
2021-02-13,Geneva,Tram,911
2021-02-13,Geneva,Boat,985
2021-02-13,Basel,Train,1038
2021-02-13,Basel,Bus,978
2021-02-13,Basel,Tram,1033
2021-02-13,Basel,Boat,1006
2021-02-13,Bern,Train,1027
2021-02-13,Bern,Bus,1026
2021-02-13,Bern,Tram,1009
2021-02-13,Bern,Boat,992
2021-02-13,Lausanne,Train,1017
2021-02-13,Lausanne,Bus,1026
2021-02-13,Lausanne,Tram,1112
2021-02-13,Lausanne,Boat,1060
2021-02-14,Zurich,Train,1025
2021-02-14,Zurich,Bus,976
2021-02-14,Zurich,Tram,1003
2021-02-14,Zurich,Boat,990
2021-02-14,Geneva,Train,1006
2021-02-14,Geneva,Bus,1036
2021-02-14,Geneva,Tram,990
2021-02-14,Geneva,Boat,1031
2021-02-14,Basel,Train,992
2021-02-14,Basel,Bus,1015
2021-02-14,Basel,Tram,1009
2021-02-14,Basel,Boat,1018
2021-02-14,Bern,Train,999
2021-02-14,Bern,Bus,1037
2021-02-14,Bern,Tram,1023
2021-02-14,Bern,Boat,1019
2021-02-14,Lausanne,Train,990
2021-02-14,Lausanne,Bus,986
2021-02-14,Lausanne,Tram,980
2021-02-14,Lausanne,Boat,1007
2021-02-15,Zurich,Train,998
2021-02-15,Zurich,Bus,974
2021-02-15,Zurich,Tram,1010
2021-02-15,Zurich,Boat,992
2021-02-15,Geneva,Train,922
2021-02-15,Geneva,Bus,974
2021-02-15,Geneva,Tram,1025
2021-02-15,Geneva,Boat,1015
2021-02-15,Basel,Train,974
2021-02-15,Basel,Bus,1020
2021-02-15,Basel,Tram,1050
2021-02-15,Basel,Boat,1013
2021-02-15,Bern,Train,952
2021-02-15,Bern,Bus,1020
2021-02-15,Bern,Tram,972
2021-02-15,Bern,Boat,1021
2021-02-15,Lausanne,Train,967
2021-02-15,Lausanne,Bus,1032
2021-02-15,Lausanne,Tram,925
2021-02-15,Lausanne,Boat,1017
2021-02-16,Zurich,Train,1006
2021-02-16,Zurich,Bus,1037
2021-02-16,Zurich,Tram,993
2021-02-16,Zurich,Boat,1008
2021-02-16,Geneva,Train,976
2021-02-16,Geneva,Bus,983
2021-02-16,Geneva,Tram,1006
2021-02-16,Geneva,Boat,1034
2021-02-16,Basel,Train,992
2021-02-16,Basel,Bus,1057
2021-02-16,Basel,Tram,946
2021-02-16,Basel,Boat,1021
2021-02-16,Bern,Train,1053
2021-02-16,Bern,Bus,1006
2021-02-16,Bern,Tram,1037
2021-02-16,Bern,Boat,1003
2021-02-16,Lausanne,Train,1004
2021-02-16,Lausanne,Bus,1077
2021-02-16,Lausanne,Tram,1014
2021-02-16,Lausanne,Boat,997
2021-02-17,Zurich,Train,897
2021-02-17,Zurich,Bus,953
2021-02-17,Zurich,Tram,985
2021-02-17,Zurich,Boat,1009
2021-02-17,Geneva,Train,1003
2021-02-17,Geneva,Bus,1065
2021-02-17,Geneva,Tram,1010
2021-02-17,Geneva,Boat,1073
2021-02-17,Basel,Train,1030
2021-02-17,Basel,Bus,993
2021-02-17,Basel,Tram,978
2021-02-17,Basel,Boat,1011
2021-02-17,Bern,Train,1085
2021-02-17,Bern,Bus,1008
2021-02-17,Bern,Tram,984
2021-02-17,Bern,Boat,999
2021-02-17,Lausanne,Train,976
2021-02-17,Lausanne,Bus,958
2021-02-17,Lausanne,Tram,1053
2021-02-17,Lausanne,Boat,942
2021-02-18,Zurich,Train,979
2021-02-18,Zurich,Bus,990
2021-02-18,Zurich,Tram,1012
2021-02-18,Zurich,Boat,983
2021-02-18,Geneva,Train,970
2021-02-18,Geneva,Bus,1018
2021-02-18,Geneva,Tram,1003
2021-02-18,Geneva,Boat,1020
2021-02-18,Basel,Train,959
2021-02-18,Basel,Bus,991
2021-02-18,Basel,Tram,979
2021-02-18,Basel,Boat,985
2021-02-18,Bern,Train,1047
2021-02-18,Bern,Bus,979
2021-02-18,Bern,Tram,996
2021-02-18,Bern,Boat,998
2021-02-18,Lausanne,Train,1030
2021-02-18,Lausanne,Bus,981
2021-02-18,Lausanne,Tram,1008
2021-02-18,Lausanne,Boat,1003
2021-02-19,Zurich,Train,986
2021-02-19,Zurich,Bus,999
2021-02-19,Zurich,Tram,993
2021-02-19,Zurich,Boat,1033
2021-02-19,Geneva,Train,1017
2021-02-19,Geneva,Bus,1016
2021-02-19,Geneva,Tram,958
2021-02-19,Geneva,Boat,1047
2021-02-19,Basel,Train,1051
2021-02-19,Basel,Bus,1011
2021-02-19,Basel,Tram,1006
2021-02-19,Basel,Boat,1020
2021-02-19,Bern,Train,998
2021-02-19,Bern,Bus,1021
2021-02-19,Bern,Tram,1003
2021-02-19,Bern,Boat,980
2021-02-19,Lausanne,Train,1043
2021-02-19,Lausanne,Bus,1000
2021-02-19,Lausanne,Tram,985
2021-02-19,Lausanne,Boat,1022
2021-02-20,Zurich,Train,988
2021-02-20,Zurich,Bus,947
2021-02-20,Zurich,Tram,1011
2021-02-20,Zurich,Boat,961
2021-02-20,Geneva,Train,993
2021-02-20,Geneva,Bus,941
2021-02-20,Geneva,Tram,998
2021-02-20,Geneva,Boat,1042
2021-02-20,Basel,Train,1056
2021-02-20,Basel,Bus,995
2021-02-20,Basel,Tram,980
2021-02-20,Basel,Boat,978
2021-02-20,Bern,Train,998
2021-02-20,Bern,Bus,986
2021-02-20,Bern,Tram,987
2021-02-20,Bern,Boat,987
2021-02-20,Lausanne,Train,981
2021-02-20,Lausanne,Bus,1067
2021-02-20,Lausanne,Tram,1001
2021-02-20,Lausanne,Boat,957
2021-02-21,Zurich,Train,956
2021-02-21,Zurich,Bus,961
2021-02-21,Zurich,Tram,989
2021-02-21,Zurich,Boat,977
2021-02-21,Geneva,Train,1032
2021-02-21,Geneva,Bus,1024
2021-02-21,Geneva,Tram,999
2021-02-21,Geneva,Boat,968
2021-02-21,Basel,Train,1023
2021-02-21,Basel,Bus,1045
2021-02-21,Basel,Tram,1010
2021-02-21,Basel,Boat,970
2021-02-21,Bern,Train,1008
2021-02-21,Bern,Bus,1027
2021-02-21,Bern,Tram,992
2021-02-21,Bern,Boat,976
2021-02-21,Lausanne,Train,972
2021-02-21,Lausanne,Bus,986
2021-02-21,Lausanne,Tram,967
2021-02-21,Lausanne,Boat,937
2021-02-22,Zurich,Train,1072
2021-02-22,Zurich,Bus,1061
2021-02-22,Zurich,Tram,987
2021-02-22,Zurich,Boat,981
2021-02-22,Geneva,Train,951
2021-02-22,Geneva,Bus,1017
2021-02-22,Geneva,Tram,962
2021-02-22,Geneva,Boat,1021
2021-02-22,Basel,Train,1008
2021-02-22,Basel,Bus,1009
2021-02-22,Basel,Tram,1041
2021-02-22,Basel,Boat,1007
2021-02-22,Bern,Train,1042
2021-02-22,Bern,Bus,945
2021-02-22,Bern,Tram,992
2021-02-22,Bern,Boat,1043
2021-02-22,Lausanne,Train,964
2021-02-22,Lausanne,Bus,978
2021-02-22,Lausanne,Tram,991
2021-02-22,Lausanne,Boat,1001
2021-02-23,Zurich,Train,993
2021-02-23,Zurich,Bus,1023
2021-02-23,Zurich,Tram,989
2021-02-23,Zurich,Boat,1018
2021-02-23,Geneva,Train,1030
2021-02-23,Geneva,Bus,1016
2021-02-23,Geneva,Tram,1019
2021-02-23,Geneva,Boat,969
2021-02-23,Basel,Train,1038
2021-02-23,Basel,Bus,1025
2021-02-23,Basel,Tram,1076
2021-02-23,Basel,Boat,963
2021-02-23,Bern,Train,977
2021-02-23,Bern,Bus,1022
2021-02-23,Bern,Tram,972
2021-02-23,Bern,Boat,1078
2021-02-23,Lausanne,Train,1014
2021-02-23,Lausanne,Bus,979
2021-02-23,Lausanne,Tram,983
2021-02-23,Lausanne,Boat,1048
2021-02-24,Zurich,Train,997
2021-02-24,Zurich,Bus,1064
2021-02-24,Zurich,Tram,1005
2021-02-24,Zurich,Boat,969
2021-02-24,Geneva,Train,1015
2021-02-24,Geneva,Bus,1026
2021-02-24,Geneva,Tram,1035
2021-02-24,Geneva,Boat,1017
2021-02-24,Basel,Train,985
2021-02-24,Basel,Bus,1043
2021-02-24,Basel,Tram,956
2021-02-24,Basel,Boat,1044
2021-02-24,Bern,Train,987
2021-02-24,Bern,Bus,997
2021-02-24,Bern,Tram,1019
2021-02-24,Bern,Boat,976
2021-02-24,Lausanne,Train,1000
2021-02-24,Lausanne,Bus,949
2021-02-24,Lausanne,Tram,977
2021-02-24,Lausanne,Boat,996
2021-02-25,Zurich,Train,1067
2021-02-25,Zurich,Bus,1044
2021-02-25,Zurich,Tram,1001
2021-02-25,Zurich,Boat,988
2021-02-25,Geneva,Train,993
2021-02-25,Geneva,Bus,1003
2021-02-25,Geneva,Tram,983
2021-02-25,Geneva,Boat,991
2021-02-25,Basel,Train,953
2021-02-25,Basel,Bus,951
2021-02-25,Basel,Tram,937
2021-02-25,Basel,Boat,980
2021-02-25,Bern,Train,1028
2021-02-25,Bern,Bus,962
2021-02-25,Bern,Tram,1029
2021-02-25,Bern,Boat,950
2021-02-25,Lausanne,Train,1020
2021-02-25,Lausanne,Bus,1001
2021-02-25,Lausanne,Tram,1005
2021-02-25,Lausanne,Boat,1037
2021-02-26,Zurich,Train,950
2021-02-26,Zurich,Bus,1041
2021-02-26,Zurich,Tram,1011
2021-02-26,Zurich,Boat,1032
2021-02-26,Geneva,Train,1008
2021-02-26,Geneva,Bus,1037
2021-02-26,Geneva,Tram,1027
2021-02-26,Geneva,Boat,1015
2021-02-26,Basel,Train,1003
2021-02-26,Basel,Bus,992
2021-02-26,Basel,Tram,1029
2021-02-26,Basel,Boat,1008
2021-02-26,Bern,Train,1004
2021-02-26,Bern,Bus,1023
2021-02-26,Bern,Tram,941
2021-02-26,Bern,Boat,982
2021-02-26,Lausanne,Train,1058
2021-02-26,Lausanne,Bus,1000
2021-02-26,Lausanne,Tram,983
2021-02-26,Lausanne,Boat,993
2021-02-27,Zurich,Train,1014
2021-02-27,Zurich,Bus,1028
2021-02-27,Zurich,Tram,1001
2021-02-27,Zurich,Boat,995
2021-02-27,Geneva,Train,1029
2021-02-27,Geneva,Bus,1075
2021-02-27,Geneva,Tram,1007
2021-02-27,Geneva,Boat,1016
2021-02-27,Basel,Train,980
2021-02-27,Basel,Bus,1054
2021-02-27,Basel,Tram,970
2021-02-27,Basel,Boat,1024
2021-02-27,Bern,Train,994
2021-02-27,Bern,Bus,997
2021-02-27,Bern,Tram,985
2021-02-27,Bern,Boat,1027
2021-02-27,Lausanne,Train,964
2021-02-27,Lausanne,Bus,1023
2021-02-27,Lausanne,Tram,960
2021-02-27,Lausanne,Boat,1009
2021-02-28,Zurich,Train,1004
2021-02-28,Zurich,Bus,959
2021-02-28,Zurich,Tram,963
2021-02-28,Zurich,Boat,1008
2021-02-28,Geneva,Train,974
2021-02-28,Geneva,Bus,998
2021-02-28,Geneva,Tram,1031
2021-02-28,Geneva,Boat,1025
2021-02-28,Basel,Train,1003
2021-02-28,Basel,Bus,967
2021-02-28,Basel,Tram,1010
2021-02-28,Basel,Boat,1025
2021-02-28,Bern,Train,1069
2021-02-28,Bern,Bus,985
2021-02-28,Bern,Tram,994
2021-02-28,Bern,Boat,950
2021-02-28,Lausanne,Train,1035
2021-02-28,Lausanne,Bus,971
2021-02-28,Lausanne,Tram,1049
2021-02-28,Lausanne,Boat,982
2021-03-01,Zurich,Train,997
2021-03-01,Zurich,Bus,1057
2021-03-01,Zurich,Tram,949
2021-03-01,Zurich,Boat,1049
2021-03-01,Geneva,Train,963
2021-03-01,Geneva,Bus,1003
2021-03-01,Geneva,Tram,1009
2021-03-01,Geneva,Boat,974
2021-03-01,Basel,Train,980
2021-03-01,Basel,Bus,1043
2021-03-01,Basel,Tram,979
2021-03-01,Basel,Boat,978
2021-03-01,Bern,Train,1026
2021-03-01,Bern,Bus,955
2021-03-01,Bern,Tram,958
2021-03-01,Bern,Boat,1043
2021-03-01,Lausanne,Train,1012
2021-03-01,Lausanne,Bus,960
2021-03-01,Lausanne,Tram,1038
2021-03-01,Lausanne,Boat,1024
2021-03-02,Zurich,Train,1040
2021-03-02,Zurich,Bus,982
2021-03-02,Zurich,Tram,1039
2021-03-02,Zurich,Boat,994
2021-03-02,Geneva,Train,988
2021-03-02,Geneva,Bus,963
2021-03-02,Geneva,Tram,1019
2021-03-02,Geneva,Boat,953
2021-03-02,Basel,Train,1005
2021-03-02,Basel,Bus,1033
2021-03-02,Basel,Tram,974
2021-03-02,Basel,Boat,1029
2021-03-02,Bern,Train,1019
2021-03-02,Bern,Bus,987
2021-03-02,Bern,Tram,1014
2021-03-02,Bern,Boat,957
2021-03-02,Lausanne,Train,981
2021-03-02,Lausanne,Bus,996
2021-03-02,Lausanne,Tram,1019
2021-03-02,Lausanne,Boat,973
2021-03-03,Zurich,Train,1054
2021-03-03,Zurich,Bus,1018
2021-03-03,Zurich,Tram,986
2021-03-03,Zurich,Boat,990
2021-03-03,Geneva,Train,998
2021-03-03,Geneva,Bus,982
2021-03-03,Geneva,Tram,988
2021-03-03,Geneva,Boat,978
2021-03-03,Basel,Train,1029
2021-03-03,Basel,Bus,984
2021-03-03,Basel,Tram,975
2021-03-03,Basel,Boat,985
2021-03-03,Bern,Train,914
2021-03-03,Bern,Bus,1007
2021-03-03,Bern,Tram,1012
2021-03-03,Bern,Boat,1051
2021-03-03,Lausanne,Train,940
2021-03-03,Lausanne,Bus,1022
2021-03-03,Lausanne,Tram,1007
2021-03-03,Lausanne,Boat,1010
2021-03-04,Zurich,Train,994
2021-03-04,Zurich,Bus,1062
2021-03-04,Zurich,Tram,920
2021-03-04,Zurich,Boat,1029
2021-03-04,Geneva,Train,1085
2021-03-04,Geneva,Bus,1051
2021-03-04,Geneva,Tram,998
2021-03-04,Geneva,Boat,956
2021-03-04,Basel,Train,1023
2021-03-04,Basel,Bus,960
2021-03-04,Basel,Tram,1039
2021-03-04,Basel,Boat,966
2021-03-04,Bern,Train,1055
2021-03-04,Bern,Bus,1008
2021-03-04,Bern,Tram,1006
2021-03-04,Bern,Boat,963
2021-03-04,Lausanne,Train,921
2021-03-04,Lausanne,Bus,1038
2021-03-04,Lausanne,Tram,1034
2021-03-04,Lausanne,Boat,1025
2021-03-05,Zurich,Train,970
2021-03-05,Zurich,Bus,1006
2021-03-05,Zurich,Tram,986
2021-03-05,Zurich,Boat,946
2021-03-05,Geneva,Train,1081
2021-03-05,Geneva,Bus,999
2021-03-05,Geneva,Tram,1041
2021-03-05,Geneva,Boat,1042
2021-03-05,Basel,Train,974
2021-03-05,Basel,Bus,1001
2021-03-05,Basel,Tram,915
2021-03-05,Basel,Boat,960
2021-03-05,Bern,Train,986
2021-03-05,Bern,Bus,988
2021-03-05,Bern,Tram,950
2021-03-05,Bern,Boat,997
2021-03-05,Lausanne,Train,996
2021-03-05,Lausanne,Bus,1004
2021-03-05,Lausanne,Tram,992
2021-03-05,Lausanne,Boat,974
2021-03-06,Zurich,Train,1000
2021-03-06,Zurich,Bus,1027
2021-03-06,Zurich,Tram,946
2021-03-06,Zurich,Boat,980
2021-03-06,Geneva,Train,980
2021-03-06,Geneva,Bus,1004
2021-03-06,Geneva,Tram,1032
2021-03-06,Geneva,Boat,992
2021-03-06,Basel,Train,1027
2021-03-06,Basel,Bus,1032
2021-03-06,Basel,Tram,1034
2021-03-06,Basel,Boat,970
2021-03-06,Bern,Train,956
2021-03-06,Bern,Bus,982
2021-03-06,Bern,Tram,983
2021-03-06,Bern,Boat,1000
2021-03-06,Lausanne,Train,1010
2021-03-06,Lausanne,Bus,1077
2021-03-06,Lausanne,Tram,1018
2021-03-06,Lausanne,Boat,962
2021-03-07,Zurich,Train,1031
2021-03-07,Zurich,Bus,999
2021-03-07,Zurich,Tram,941
2021-03-07,Zurich,Boat,962
2021-03-07,Geneva,Train,969
2021-03-07,Geneva,Bus,981
2021-03-07,Geneva,Tram,1007
2021-03-07,Geneva,Boat,1035
2021-03-07,Basel,Train,977
2021-03-07,Basel,Bus,998
2021-03-07,Basel,Tram,963
2021-03-07,Basel,Boat,977
2021-03-07,Bern,Train,1027
2021-03-07,Bern,Bus,1008
2021-03-07,Bern,Tram,992
2021-03-07,Bern,Boat,960
2021-03-07,Lausanne,Train,1036
2021-03-07,Lausanne,Bus,1028
2021-03-07,Lausanne,Tram,1028
2021-03-07,Lausanne,Boat,1024
2021-03-08,Zurich,Train,949
2021-03-08,Zurich,Bus,996
2021-03-08,Zurich,Tram,1046
2021-03-08,Zurich,Boat,917
2021-03-08,Geneva,Train,993
2021-03-08,Geneva,Bus,1030
2021-03-08,Geneva,Tram,1036
2021-03-08,Geneva,Boat,985
2021-03-08,Basel,Train,933
2021-03-08,Basel,Bus,1056
2021-03-08,Basel,Tram,1036
2021-03-08,Basel,Boat,1030
2021-03-08,Bern,Train,1029
2021-03-08,Bern,Bus,991
2021-03-08,Bern,Tram,972
2021-03-08,Bern,Boat,1018
2021-03-08,Lausanne,Train,1006
2021-03-08,Lausanne,Bus,1097
2021-03-08,Lausanne,Tram,978
2021-03-08,Lausanne,Boat,975
2021-03-09,Zurich,Train,986
2021-03-09,Zurich,Bus,926
2021-03-09,Zurich,Tram,1034
2021-03-09,Zurich,Boat,1053
2021-03-09,Geneva,Train,937
2021-03-09,Geneva,Bus,1006
2021-03-09,Geneva,Tram,985
2021-03-09,Geneva,Boat,927
2021-03-09,Basel,Train,965
2021-03-09,Basel,Bus,1024
2021-03-09,Basel,Tram,965
2021-03-09,Basel,Boat,1016
2021-03-09,Bern,Train,1096
2021-03-09,Bern,Bus,946
2021-03-09,Bern,Tram,964
2021-03-09,Bern,Boat,1043
2021-03-09,Lausanne,Train,983
2021-03-09,Lausanne,Bus,1039
2021-03-09,Lausanne,Tram,1006
2021-03-09,Lausanne,Boat,981
2021-03-10,Zurich,Train,975
2021-03-10,Zurich,Bus,992
2021-03-10,Zurich,Tram,1011
2021-03-10,Zurich,Boat,1013
2021-03-10,Geneva,Train,964
2021-03-10,Geneva,Bus,969
2021-03-10,Geneva,Tram,1035
2021-03-10,Geneva,Boat,991
2021-03-10,Basel,Train,1031
2021-03-10,Basel,Bus,1009
2021-03-10,Basel,Tram,998
2021-03-10,Basel,Boat,997
2021-03-10,Bern,Train,994
2021-03-10,Bern,Bus,960
2021-03-10,Bern,Tram,975
2021-03-10,Bern,Boat,1020
2021-03-10,Lausanne,Train,949
2021-03-10,Lausanne,Bus,945
2021-03-10,Lausanne,Tram,986
2021-03-10,Lausanne,Boat,1009
2021-03-11,Zurich,Train,1021
2021-03-11,Zurich,Bus,1072
2021-03-11,Zurich,Tram,1007
2021-03-11,Zurich,Boat,1040
2021-03-11,Geneva,Train,1029
2021-03-11,Geneva,Bus,982
2021-03-11,Geneva,Tram,971
2021-03-11,Geneva,Boat,1007
2021-03-11,Basel,Train,994
2021-03-11,Basel,Bus,958
2021-03-11,Basel,Tram,992
2021-03-11,Basel,Boat,1002
2021-03-11,Bern,Train,1026
2021-03-11,Bern,Bus,1047
2021-03-11,Bern,Tram,965
2021-03-11,Bern,Boat,1022
2021-03-11,Lausanne,Train,973
2021-03-11,Lausanne,Bus,1028
2021-03-11,Lausanne,Tram,904
2021-03-11,Lausanne,Boat,1005
2021-03-12,Zurich,Train,918
2021-03-12,Zurich,Bus,1024
2021-03-12,Zurich,Tram,998
2021-03-12,Zurich,Boat,1060
2021-03-12,Geneva,Train,1024
2021-03-12,Geneva,Bus,980
2021-03-12,Geneva,Tram,1022
2021-03-12,Geneva,Boat,1040
2021-03-12,Basel,Train,925
2021-03-12,Basel,Bus,962
2021-03-12,Basel,Tram,999
2021-03-12,Basel,Boat,1012
2021-03-12,Bern,Train,999
2021-03-12,Bern,Bus,1022
2021-03-12,Bern,Tram,987
2021-03-12,Bern,Boat,989
2021-03-12,Lausanne,Train,1054
2021-03-12,Lausanne,Bus,1019
2021-03-12,Lausanne,Tram,995
2021-03-12,Lausanne,Boat,980
2021-03-13,Zurich,Train,1048
2021-03-13,Zurich,Bus,981
2021-03-13,Zurich,Tram,986
2021-03-13,Zurich,Boat,979
2021-03-13,Geneva,Train,1000
2021-03-13,Geneva,Bus,1011
2021-03-13,Geneva,Tram,1017
2021-03-13,Geneva,Boat,983
2021-03-13,Basel,Train,1017
2021-03-13,Basel,Bus,998
2021-03-13,Basel,Tram,991
2021-03-13,Basel,Boat,1044
2021-03-13,Bern,Train,994
2021-03-13,Bern,Bus,1010
2021-03-13,Bern,Tram,1018
2021-03-13,Bern,Boat,1043
2021-03-13,Lausanne,Train,988
2021-03-13,Lausanne,Bus,978
2021-03-13,Lausanne,Tram,988
2021-03-13,Lausanne,Boat,980
2021-03-14,Zurich,Train,999
2021-03-14,Zurich,Bus,986
2021-03-14,Zurich,Tram,1062
2021-03-14,Zurich,Boat,952
2021-03-14,Geneva,Train,1022
2021-03-14,Geneva,Bus,982
2021-03-14,Geneva,Tram,1041
2021-03-14,Geneva,Boat,1022
2021-03-14,Basel,Train,988
2021-03-14,Basel,Bus,944
2021-03-14,Basel,Tram,951
2021-03-14,Basel,Boat,1004
2021-03-14,Bern,Train,1014
2021-03-14,Bern,Bus,1021
2021-03-14,Bern,Tram,1004
2021-03-14,Bern,Boat,1031
2021-03-14,Lausanne,Train,1004
2021-03-14,Lausanne,Bus,948
2021-03-14,Lausanne,Tram,1039
2021-03-14,Lausanne,Boat,1065
2021-03-15,Zurich,Train,951
2021-03-15,Zurich,Bus,949
2021-03-15,Zurich,Tram,977
2021-03-15,Zurich,Boat,1032
2021-03-15,Geneva,Train,1000
2021-03-15,Geneva,Bus,1000
2021-03-15,Geneva,Tram,981
2021-03-15,Geneva,Boat,994
2021-03-15,Basel,Train,1039
2021-03-15,Basel,Bus,1024
2021-03-15,Basel,Tram,998
2021-03-15,Basel,Boat,989
2021-03-15,Bern,Train,1006
2021-03-15,Bern,Bus,1023
2021-03-15,Bern,Tram,967
2021-03-15,Bern,Boat,1004
2021-03-15,Lausanne,Train,1076
2021-03-15,Lausanne,Bus,986
2021-03-15,Lausanne,Tram,1017
2021-03-15,Lausanne,Boat,1021
2021-03-16,Zurich,Train,1039
2021-03-16,Zurich,Bus,983
2021-03-16,Zurich,Tram,985
2021-03-16,Zurich,Boat,980
2021-03-16,Geneva,Train,981
2021-03-16,Geneva,Bus,996
2021-03-16,Geneva,Tram,983
2021-03-16,Geneva,Boat,1025
2021-03-16,Basel,Train,1009
2021-03-16,Basel,Bus,1035
2021-03-16,Basel,Tram,1055
2021-03-16,Basel,Boat,1000
2021-03-16,Bern,Train,981
2021-03-16,Bern,Bus,1029
2021-03-16,Bern,Tram,1002
2021-03-16,Bern,Boat,996
2021-03-16,Lausanne,Train,999
2021-03-16,Lausanne,Bus,1056
2021-03-16,Lausanne,Tram,970
2021-03-16,Lausanne,Boat,1032
2021-03-17,Zurich,Train,993
2021-03-17,Zurich,Bus,1038
2021-03-17,Zurich,Tram,1063
2021-03-17,Zurich,Boat,984
2021-03-17,Geneva,Train,989
2021-03-17,Geneva,Bus,1021
2021-03-17,Geneva,Tram,1013
2021-03-17,Geneva,Boat,997
2021-03-17,Basel,Train,988
2021-03-17,Basel,Bus,1012
2021-03-17,Basel,Tram,1102
2021-03-17,Basel,Boat,1015
2021-03-17,Bern,Train,974
2021-03-17,Bern,Bus,1025
2021-03-17,Bern,Tram,1056
2021-03-17,Bern,Boat,963
2021-03-17,Lausanne,Train,992
2021-03-17,Lausanne,Bus,994
2021-03-17,Lausanne,Tram,1006
2021-03-17,Lausanne,Boat,1021
2021-03-18,Zurich,Train,956
2021-03-18,Zurich,Bus,985
2021-03-18,Zurich,Tram,993
2021-03-18,Zurich,Boat,964
2021-03-18,Geneva,Train,969
2021-03-18,Geneva,Bus,1030
2021-03-18,Geneva,Tram,973
2021-03-18,Geneva,Boat,1014
2021-03-18,Basel,Train,966
2021-03-18,Basel,Bus,961
2021-03-18,Basel,Tram,1029
2021-03-18,Basel,Boat,982
2021-03-18,Bern,Train,984
2021-03-18,Bern,Bus,1018
2021-03-18,Bern,Tram,984
2021-03-18,Bern,Boat,1052
2021-03-18,Lausanne,Train,953
2021-03-18,Lausanne,Bus,1012
2021-03-18,Lausanne,Tram,1034
2021-03-18,Lausanne,Boat,1007
2021-03-19,Zurich,Train,1018
2021-03-19,Zurich,Bus,1027
2021-03-19,Zurich,Tram,1011
2021-03-19,Zurich,Boat,952
2021-03-19,Geneva,Train,1015
2021-03-19,Geneva,Bus,961
2021-03-19,Geneva,Tram,1042
2021-03-19,Geneva,Boat,927
